,IOB
112483,B-AM-LOC
112484,I-AM-LOC
112485,I-AM-LOC
112486,I-AM-LOC
112487,O
112488,B-A2
112489,I-A2
112490,I-A2
112491,I-A2
112492,I-A2
112493,I-A2
112494,I-A2
112495,I-A2
112496,O
112497,B-AM-ADV
112498,I-AM-ADV
112499,I-AM-ADV
112500,O
112501,B-AM-LOC
112502,I-AM-LOC
112503,I-AM-LOC
112504,O
112505,B-A1
112506,I-A1
112507,I-A1
112508,B-V
112509,B-A0
112510,I-A0
112511,I-A0
112512,I-A0
112513,I-A0
112514,I-A0
112515,I-A0
112516,I-A0
112517,I-A0
112518,O
112519,O
112520,O
112521,O
112522,O
112523,O
112524,O
112525,O
112526,O
112527,O
112528,O
112529,O
112530,O
112531,O
112532,O
112533,O
112534,B-V
112535,O
112536,B-AM-TMP
112537,I-AM-TMP
112538,I-AM-TMP
112539,I-AM-TMP
112540,O
112541,B-A0
112542,I-A0
112543,I-A0
112544,I-A0
112545,I-A0
112546,I-A0
112547,I-A0
112548,B-AM-MNR
112549,B-V
112550,B-A1
112551,I-A1
112552,I-A1
112553,I-A1
112554,I-A1
112555,I-A1
112556,O
112557,O
112558,O
112559,O
112560,O
112561,O
112562,O
112563,O
112564,O
112565,O
112566,O
112567,O
112568,O
112569,O
112570,O
112571,O
112572,O
112573,O
112574,O
112575,O
112576,O
112577,O
112578,O
112579,O
112580,O
112581,O
112582,O
112583,O
112584,O
112585,O
112586,O
112587,O
112588,O
112589,O
112590,O
112591,O
112592,O
112593,O
112594,O
112595,O
112596,O
112597,B-A1
112598,B-A0
112599,I-A0
112600,I-A0
112601,B-A2
112602,B-V
112603,O
112604,O
112605,O
112606,O
112607,O
112608,O
112609,O
112610,O
112611,O
112612,O
112613,O
112614,O
112615,O
112616,O
112617,O
112618,O
112619,O
112620,O
112621,O
112622,O
112623,O
112624,O
112625,O
112626,O
112627,O
112628,O
112629,O
112630,O
112631,O
112632,O
112633,O
112634,O
112635,B-A0
112636,I-A0
112637,I-A0
112638,I-A0
112639,I-A0
112640,I-A0
112641,I-A0
112642,O
112643,O
112644,O
112645,O
112646,O
112647,O
112648,O
112649,O
112650,O
112651,O
112652,B-V
112653,B-A1
112654,I-A1
112655,B-A2
112656,I-A2
112657,I-A2
112658,I-A2
112659,I-A2
112660,I-A2
112661,I-A2
112662,I-A2
112663,B-AM-PNC
112664,O
112665,B-AM-LOC
112666,O
112667,O
112668,O
112669,O
112670,O
112671,O
112672,O
112673,O
112674,O
112675,O
112676,O
112677,O
112678,O
112679,O
112680,O
112681,O
112682,B-A2
112683,I-A2
112684,I-A2
112685,I-A2
112686,I-A2
112687,I-A2
112688,O
112689,B-V
112690,B-A1
112691,I-A1
112692,I-A1
112693,I-A1
112694,I-A1
112695,I-A1
112696,O
112697,O
112698,O
112699,O
112700,O
112701,O
112702,O
112703,B-V
112704,B-A1
112705,I-A1
112706,I-A1
112707,I-A1
112708,I-A1
112709,I-A1
112710,O
112711,O
112712,O
112713,O
112714,O
112715,O
112716,O
112717,O
112718,B-V
112719,B-A1
112720,I-A1
112721,I-A1
112722,I-A1
112723,I-A1
112724,O
112725,B-A1
112726,I-A1
112727,O
112728,B-V
112729,B-A0
112730,I-A0
112731,I-A0
112732,I-A0
112733,I-A0
112734,I-A0
112735,I-A0
112736,I-A0
112737,I-A0
112738,I-A0
112739,I-A0
112740,I-A0
112741,I-A0
112742,I-A0
112743,I-A0
112744,I-A0
112745,I-A0
112746,I-A0
112747,I-A0
112748,I-A0
112749,I-A0
112750,I-A0
112751,I-A0
112752,I-A0
112753,I-A0
112754,I-A0
112755,I-A0
112756,I-A0
112757,I-A0
112758,I-A0
112759,I-A0
112760,I-A0
112761,I-A0
112762,I-A0
112763,I-A0
112764,I-A0
112765,I-A0
112766,I-A0
112767,O
112768,B-AM-ADV
112769,I-AM-ADV
112770,I-AM-ADV
112771,O
112772,B-A0
112773,B-V
112774,B-A1
112775,I-A1
112776,I-A1
112777,I-A1
112778,B-C-A1
112779,I-C-A1
112780,I-C-A1
112781,I-C-A1
112782,I-C-A1
112783,I-C-A1
112784,I-C-A1
112785,I-C-A1
112786,I-C-A1
112787,I-C-A1
112788,I-C-A1
112789,I-C-A1
112790,I-C-A1
112791,I-C-A1
112792,I-C-A1
112793,I-C-A1
112794,I-C-A1
112795,I-C-A1
112796,I-C-A1
112797,O
112798,O
112799,O
112800,O
112801,O
112802,O
112803,O
112804,O
112805,O
112806,O
112807,O
112808,O
112809,O
112810,O
112811,O
112812,O
112813,O
112814,B-A1
112815,O
112816,O
112817,O
112818,B-V
112819,B-A0
112820,I-A0
112821,I-A0
112822,I-A0
112823,I-A0
112824,I-A0
112825,I-A0
112826,I-A0
112827,O
112828,B-A0
112829,B-V
112830,B-A1
112831,I-A1
112832,B-A2
112833,I-A2
112834,I-A2
112835,I-A2
112836,I-A2
112837,I-A2
112838,I-A2
112839,I-A2
112840,I-A2
112841,O
112842,O
112843,O
112844,O
112845,O
112846,O
112847,O
112848,O
112849,O
112850,O
112851,O
112852,B-V
112853,B-A2
112854,I-A2
112855,O
112856,B-AM-NEG
112857,B-V
112858,B-AM-MNR
112859,O
112860,O
112861,O
112862,O
112863,O
112864,O
112865,O
112866,O
112867,O
112868,O
112869,O
112870,O
112871,O
112872,O
112873,O
112874,O
112875,O
112876,O
112877,B-V
112878,B-A1
112879,I-A1
112880,I-A1
112881,I-A1
112882,I-A1
112883,I-A1
112884,I-A1
112885,I-A1
112886,I-A1
112887,O
112888,O
112889,O
112890,O
112891,O
112892,O
112893,O
112894,O
112895,B-AM-NEG
112896,O
112897,B-V
112898,B-A1
112899,I-A1
112900,I-A1
112901,I-A1
112902,I-A1
112903,O
112904,B-A0
112905,I-A0
112906,B-V
112907,B-A1
112908,I-A1
112909,I-A1
112910,I-A1
112911,I-A1
112912,O
112913,O
112914,B-AM-TMP
112915,O
112916,B-V
112917,B-A1
112918,I-A1
112919,I-A1
112920,I-A1
112921,I-A1
112922,I-A1
112923,I-A1
112924,I-A1
112925,I-A1
112926,I-A1
112927,O
112928,B-A1
112929,I-A1
112930,I-A1
112931,O
112932,O
112933,B-V
112934,O
112935,B-A0
112936,I-A0
112937,B-V
112938,B-A1
112939,I-A1
112940,O
112941,O
112942,O
112943,O
112944,O
112945,O
112946,O
112947,O
112948,O
112949,B-A0
112950,I-A0
112951,I-A0
112952,I-A0
112953,I-A0
112954,I-A0
112955,I-A0
112956,I-A0
112957,I-A0
112958,I-A0
112959,I-A0
112960,O
112961,B-V
112962,B-A1
112963,I-A1
112964,I-A1
112965,I-A1
112966,I-A1
112967,I-A1
112968,I-A1
112969,I-A1
112970,I-A1
112971,O
112972,B-A0
112973,I-A0
112974,I-A0
112975,I-A0
112976,I-A0
112977,I-A0
112978,O
112979,B-V
112980,B-A1
112981,I-A1
112982,I-A1
112983,I-A1
112984,I-A1
112985,I-A1
112986,O
112987,O
112988,O
112989,O
112990,O
112991,O
112992,O
112993,O
112994,O
112995,O
112996,B-V
112997,B-A1
112998,B-A2
112999,I-A2
113000,I-A2
113001,O
113002,B-A0
113003,I-A0
113004,I-A0
113005,I-A0
113006,I-A0
113007,B-V
113008,B-A2
113009,I-A2
113010,I-A2
113011,I-A2
113012,I-A2
113013,I-A2
113014,I-A2
113015,I-A2
113016,I-A2
113017,I-A2
113018,I-A2
113019,I-A2
113020,I-A2
113021,I-A2
113022,I-A2
113023,I-A2
113024,I-A2
113025,I-A2
113026,I-A2
113027,I-A2
113028,I-A2
113029,I-A2
113030,I-A2
113031,I-A2
113032,I-A2
113033,O
113034,O
113035,O
113036,O
113037,O
113038,O
113039,O
113040,O
113041,B-A1
113042,B-V
113043,B-A2
113044,I-A2
113045,I-A2
113046,I-A2
113047,I-A2
113048,I-A2
113049,I-A2
113050,I-A2
113051,I-A2
113052,I-A2
113053,I-A2
113054,I-A2
113055,I-A2
113056,I-A2
113057,I-A2
113058,I-A2
113059,I-A2
113060,I-A2
113061,I-A2
113062,I-A2
113063,I-A2
113064,I-A2
113065,O
113066,O
113067,O
113068,O
113069,O
113070,O
113071,O
113072,O
113073,O
113074,O
113075,O
113076,O
113077,O
113078,O
113079,O
113080,B-A0
113081,B-V
113082,B-A1
113083,I-A1
113084,I-A1
113085,I-A1
113086,I-A1
113087,I-A1
113088,I-A1
113089,I-A1
113090,I-A1
113091,I-A1
113092,I-A1
113093,I-A1
113094,I-A1
113095,I-A1
113096,I-A1
113097,O
113098,B-AM-TMP
113099,I-AM-TMP
113100,I-AM-TMP
113101,O
113102,B-A0
113103,I-A0
113104,B-V
113105,B-A1
113106,I-A1
113107,I-A1
113108,I-A1
113109,I-A1
113110,O
113111,O
113112,O
113113,O
113114,O
113115,O
113116,O
113117,O
113118,B-V
113119,B-A1
113120,I-A1
113121,I-A1
113122,I-A1
113123,O
113124,B-A0
113125,B-V
113126,B-A1
113127,I-A1
113128,I-A1
113129,I-A1
113130,B-A0
113131,B-V
113132,B-A1
113133,I-A1
113134,I-A1
113135,I-A1
113136,I-A1
113137,I-A1
113138,I-A1
113139,I-A1
113140,I-A1
113141,I-A1
113142,I-A1
113143,O
113144,O
113145,O
113146,B-A0
113147,I-A0
113148,I-A0
113149,I-A0
113150,B-V
113151,B-A1
113152,I-A1
113153,B-A2
113154,I-A2
113155,I-A2
113156,O
113157,O
113158,O
113159,O
113160,O
113161,O
113162,O
113163,O
113164,O
113165,O
113166,O
113167,B-V
113168,B-A1
113169,B-A0
113170,I-A0
113171,B-V
113172,B-A1
113173,I-A1
113174,I-A1
113175,I-A1
113176,I-A1
113177,I-A1
113178,I-A1
113179,I-A1
113180,I-A1
113181,I-A1
113182,I-A1
113183,I-A1
113184,O
113185,B-A0
113186,I-A0
113187,B-V
113188,B-A1
113189,I-A1
113190,I-A1
113191,I-A1
113192,I-A1
113193,I-A1
113194,I-A1
113195,I-A1
113196,I-A1
113197,I-A1
113198,I-A1
113199,I-A1
113200,I-A1
113201,I-A1
113202,I-A1
113203,I-A1
113204,I-A1
113205,I-A1
113206,I-A1
113207,O
113208,O
113209,O
113210,O
113211,O
113212,O
113213,O
113214,B-V
113215,B-A2
113216,I-A2
113217,I-A2
113218,I-A2
113219,I-A2
113220,I-A2
113221,B-A1
113222,I-A1
113223,I-A1
113224,I-A1
113225,I-A1
113226,I-A1
113227,I-A1
113228,I-A1
113229,I-A1
113230,O
113231,O
113232,O
113233,O
113234,O
113235,O
113236,O
113237,O
113238,O
113239,B-A0
113240,I-A0
113241,I-A0
113242,I-A0
113243,I-A0
113244,O
113245,B-V
113246,B-A1
113247,B-AM-LOC
113248,I-AM-LOC
113249,I-AM-LOC
113250,I-AM-LOC
113251,I-AM-LOC
113252,I-AM-LOC
113253,O
113254,B-A1
113255,I-A1
113256,B-V
113257,B-AM-TMP
113258,B-AM-LOC
113259,I-AM-LOC
113260,O
113261,O
113262,O
113263,B-A1
113264,I-A1
113265,I-A1
113266,I-A1
113267,I-A1
113268,O
113269,B-V
113270,B-AM-MNR
113271,I-AM-MNR
113272,I-AM-MNR
113273,I-AM-MNR
113274,I-AM-MNR
113275,I-AM-MNR
113276,O
113277,O
113278,O
113279,O
113280,O
113281,O
113282,O
113283,O
113284,O
113285,O
113286,O
113287,O
113288,O
113289,O
113290,O
113291,O
113292,O
113293,O
113294,O
113295,B-A1
113296,I-A1
113297,I-A1
113298,I-A1
113299,I-A1
113300,I-A1
113301,I-A1
113302,I-A1
113303,I-A1
113304,I-A1
113305,I-A1
113306,I-A1
113307,I-A1
113308,I-A1
113309,I-A1
113310,I-A1
113311,I-A1
113312,I-A1
113313,I-A1
113314,I-A1
113315,I-A1
113316,I-A1
113317,I-A1
113318,I-A1
113319,I-A1
113320,I-A1
113321,I-A1
113322,O
113323,O
113324,B-V
113325,B-A0
113326,O
113327,B-A1
113328,I-A1
113329,I-A1
113330,I-A1
113331,I-A1
113332,O
113333,B-AM-DIS
113334,I-AM-DIS
113335,O
113336,B-V
113337,B-A2
113338,I-A2
113339,I-A2
113340,I-A2
113341,I-A2
113342,I-A2
113343,I-A2
113344,O
113345,B-AM-TMP
113346,I-AM-TMP
113347,I-AM-TMP
113348,I-AM-TMP
113349,O
113350,B-A0
113351,I-A0
113352,I-A0
113353,B-V
113354,B-A1
113355,I-A1
113356,I-A1
113357,I-A1
113358,I-A1
113359,I-A1
113360,I-A1
113361,I-A1
113362,I-A1
113363,I-A1
113364,I-A1
113365,I-A1
113366,O
113367,O
113368,O
113369,O
113370,O
113371,O
113372,O
113373,O
113374,O
113375,O
113376,O
113377,O
113378,O
113379,B-A0
113380,B-V
113381,B-A1
113382,B-AM-TMP
113383,I-AM-TMP
113384,O
113385,B-AM-LOC
113386,I-AM-LOC
113387,I-AM-LOC
113388,O
113389,B-AM-ADV
113390,O
113391,B-A1
113392,I-A1
113393,I-A1
113394,I-A1
113395,I-A1
113396,B-V
113397,B-AM-TMP
113398,I-AM-TMP
113399,I-AM-TMP
113400,I-AM-TMP
113401,I-AM-TMP
113402,I-AM-TMP
113403,I-AM-TMP
113404,I-AM-TMP
113405,I-AM-TMP
113406,I-AM-TMP
113407,O
113408,O
113409,O
113410,O
113411,O
113412,O
113413,O
113414,O
113415,O
113416,O
113417,O
113418,O
113419,O
113420,O
113421,O
113422,O
113423,O
113424,O
113425,O
113426,O
113427,O
113428,O
113429,O
113430,O
113431,O
113432,O
113433,O
113434,O
113435,O
113436,O
113437,O
113438,O
113439,O
113440,O
113441,O
113442,O
113443,O
113444,O
113445,O
113446,O
113447,O
113448,O
113449,O
113450,O
113451,O
113452,O
113453,B-A0
113454,B-V
113455,B-AM-MNR
113456,B-A1
113457,I-A1
113458,I-A1
113459,I-A1
113460,I-A1
113461,I-A1
113462,I-A1
113463,I-A1
113464,I-A1
113465,I-A1
113466,I-A1
113467,I-A1
113468,I-A1
113469,I-A1
113470,I-A1
113471,I-A1
113472,I-A1
113473,I-A1
113474,I-A1
113475,I-A1
113476,O
113477,B-A1
113478,I-A1
113479,I-A1
113480,I-A1
113481,B-V
113482,B-A2
113483,I-A2
113484,I-A2
113485,I-A2
113486,I-A2
113487,I-A2
113488,I-A2
113489,I-A2
113490,I-A2
113491,I-A2
113492,I-A2
113493,I-A2
113494,I-A2
113495,O
113496,O
113497,O
113498,O
113499,O
113500,O
113501,O
113502,B-V
113503,B-A2
113504,I-A2
113505,I-A2
113506,B-A1
113507,I-A1
113508,I-A1
113509,I-A1
113510,I-A1
113511,I-A1
113512,I-A1
113513,I-A1
113514,O
113515,O
113516,O
113517,O
113518,O
113519,O
113520,O
113521,O
113522,O
113523,O
113524,O
113525,B-A1
113526,B-AM-ADV
113527,B-V
113528,B-A2
113529,B-AM-LOC
113530,I-AM-LOC
113531,I-AM-LOC
113532,I-AM-LOC
113533,O
113534,B-V
113535,B-A1
113536,I-A1
113537,I-A1
113538,I-A1
113539,I-A1
113540,O
113541,O
113542,O
113543,O
113544,O
113545,O
113546,O
113547,O
113548,O
113549,O
113550,O
113551,B-V
113552,B-A1
113553,I-A1
113554,I-A1
113555,I-A1
113556,I-A1
113557,I-A1
113558,I-A1
113559,I-A1
113560,I-A1
113561,I-A1
113562,I-A1
113563,I-A1
113564,I-A1
113565,I-A1
113566,I-A1
113567,O
113568,B-A1
113569,I-A1
113570,I-A1
113571,I-A1
113572,I-A1
113573,I-A1
113574,B-V
113575,B-A2
113576,I-A2
113577,O
113578,B-A1
113579,I-A1
113580,I-A1
113581,I-A1
113582,I-A1
113583,I-A1
113584,I-A1
113585,I-A1
113586,I-A1
113587,I-A1
113588,I-A1
113589,I-A1
113590,I-A1
113591,I-A1
113592,I-A1
113593,B-V
113594,B-AM-TMP
113595,I-AM-TMP
113596,B-A2
113597,I-A2
113598,O
113599,B-AM-DIS
113600,I-AM-DIS
113601,I-AM-DIS
113602,O
113603,B-A1
113604,I-A1
113605,I-A1
113606,B-V
113607,B-AM-LOC
113608,I-AM-LOC
113609,I-AM-LOC
113610,I-AM-LOC
113611,I-AM-LOC
113612,I-AM-LOC
113613,O
113614,B-A0
113615,I-A0
113616,I-A0
113617,B-V
113618,B-A1
113619,I-A1
113620,I-A1
113621,I-A1
113622,I-A1
113623,I-A1
113624,I-A1
113625,I-A1
113626,I-A1
113627,B-A0
113628,I-A0
113629,B-V
113630,B-AM-TMP
113631,B-AM-LOC
113632,I-AM-LOC
113633,B-A1
113634,I-A1
113635,I-A1
113636,I-A1
113637,I-A1
113638,I-A1
113639,I-A1
113640,I-A1
113641,I-A1
113642,I-A1
113643,I-A1
113644,I-A1
113645,I-A1
113646,I-A1
113647,I-A1
113648,I-A1
113649,I-A1
113650,I-A1
113651,I-A1
113652,I-A1
113653,I-A1
113654,I-A1
113655,I-A1
113656,O
113657,O
113658,O
113659,O
113660,O
113661,O
113662,O
113663,O
113664,O
113665,O
113666,O
113667,O
113668,O
113669,O
113670,O
113671,O
113672,O
113673,O
113674,O
113675,O
113676,O
113677,O
113678,O
113679,O
113680,O
113681,O
113682,B-A0
113683,B-V
113684,B-A1
113685,O
113686,O
113687,O
113688,B-A0
113689,O
113690,O
113691,B-V
113692,B-A1
113693,I-A1
113694,I-A1
113695,I-A1
113696,I-A1
113697,I-A1
113698,O
113699,B-AM-TMP
113700,I-AM-TMP
113701,I-AM-TMP
113702,I-AM-TMP
113703,I-AM-TMP
113704,I-AM-TMP
113705,I-AM-TMP
113706,I-AM-TMP
113707,I-AM-TMP
113708,I-AM-TMP
113709,I-AM-TMP
113710,I-AM-TMP
113711,I-AM-TMP
113712,I-AM-TMP
113713,I-AM-TMP
113714,I-AM-TMP
113715,O
113716,O
113717,O
113718,O
113719,O
113720,O
113721,O
113722,O
113723,O
113724,O
113725,O
113726,O
113727,O
113728,O
113729,O
113730,O
113731,O
113732,B-AM-TMP
113733,O
113734,B-V
113735,B-A1
113736,I-A1
113737,I-A1
113738,I-A1
113739,B-AM-LOC
113740,I-AM-LOC
113741,I-AM-LOC
113742,I-AM-LOC
113743,I-AM-LOC
113744,O
113745,B-AM-PRD
113746,I-AM-PRD
113747,I-AM-PRD
113748,O
113749,B-A1
113750,B-AM-ADV
113751,O
113752,B-V
113753,B-AM-LOC
113754,I-AM-LOC
113755,I-AM-LOC
113756,B-A3
113757,I-A3
113758,I-A3
113759,I-A3
113760,I-A3
113761,O
113762,O
113763,O
113764,O
113765,O
113766,B-A0
113767,I-A0
113768,I-A0
113769,I-A0
113770,I-A0
113771,I-A0
113772,I-A0
113773,I-A0
113774,I-A0
113775,I-A0
113776,I-A0
113777,B-V
113778,O
113779,B-AM-TMP
113780,I-AM-TMP
113781,I-AM-TMP
113782,I-AM-TMP
113783,O
113784,B-A2
113785,I-A2
113786,I-A2
113787,I-A2
113788,I-A2
113789,I-A2
113790,I-A2
113791,I-A2
113792,O
113793,O
113794,O
113795,O
113796,O
113797,O
113798,O
113799,O
113800,O
113801,O
113802,O
113803,O
113804,O
113805,O
113806,O
113807,O
113808,O
113809,O
113810,O
113811,O
113812,O
113813,O
113814,O
113815,B-A0
113816,I-A0
113817,B-V
113818,B-A1
113819,O
113820,O
113821,O
113822,O
113823,O
113824,B-A0
113825,I-A0
113826,I-A0
113827,I-A0
113828,I-A0
113829,B-V
113830,B-A1
113831,I-A1
113832,I-A1
113833,I-A1
113834,I-A1
113835,I-A1
113836,I-A1
113837,I-A1
113838,I-A1
113839,I-A1
113840,I-A1
113841,I-A1
113842,I-A1
113843,I-A1
113844,I-A1
113845,I-A1
113846,I-A1
113847,I-A1
113848,I-A1
113849,I-A1
113850,I-A1
113851,I-A1
113852,I-A1
113853,O
113854,O
113855,O
113856,O
113857,O
113858,O
113859,O
113860,O
113861,O
113862,O
113863,O
113864,O
113865,O
113866,B-AM-CAU
113867,I-AM-CAU
113868,I-AM-CAU
113869,I-AM-CAU
113870,O
113871,B-AM-NEG
113872,B-A0
113873,O
113874,B-V
113875,B-A1
113876,I-A1
113877,I-A1
113878,I-A1
113879,I-A1
113880,I-A1
113881,I-A1
113882,I-A1
113883,I-A1
113884,I-A1
113885,I-A1
113886,I-A1
113887,O
113888,O
113889,O
113890,O
113891,O
113892,O
113893,O
113894,O
113895,O
113896,O
113897,O
113898,O
113899,O
113900,O
113901,O
113902,O
113903,O
113904,O
113905,O
113906,O
113907,O
113908,O
113909,O
113910,O
113911,O
113912,O
113913,B-A0
113914,I-A0
113915,B-V
113916,B-A1
113917,B-AM-LOC
113918,I-AM-LOC
113919,I-AM-LOC
113920,I-AM-LOC
113921,O
113922,B-AM-LOC
113923,I-AM-LOC
113924,I-AM-LOC
113925,I-AM-LOC
113926,I-AM-LOC
113927,I-AM-LOC
113928,I-AM-LOC
113929,I-AM-LOC
113930,I-AM-LOC
113931,I-AM-LOC
113932,B-A0
113933,I-A0
113934,I-A0
113935,I-A0
113936,I-A0
113937,I-A0
113938,I-A0
113939,I-A0
113940,B-V
113941,B-A1
113942,I-A1
113943,I-A1
113944,I-A1
113945,I-A1
113946,I-A1
113947,I-A1
113948,O
113949,B-A1
113950,I-A1
113951,I-A1
113952,I-A1
113953,I-A1
113954,I-A1
113955,I-A1
113956,I-A1
113957,I-A1
113958,O
113959,B-V
113960,O
113961,B-AM-PRD
113962,I-AM-PRD
113963,I-AM-PRD
113964,I-AM-PRD
113965,I-AM-PRD
113966,I-AM-PRD
113967,I-AM-PRD
113968,O
113969,B-A0
113970,B-V
113971,B-A1
113972,I-A1
113973,O
113974,O
113975,O
113976,O
113977,O
113978,B-AM-PRD
113979,I-AM-PRD
113980,I-AM-PRD
113981,I-AM-PRD
113982,I-AM-PRD
113983,I-AM-PRD
113984,I-AM-PRD
113985,O
113986,B-A0
113987,O
113988,O
113989,O
113990,O
113991,B-V
113992,B-A1
113993,I-A1
113994,O
113995,B-A0
113996,B-V
113997,B-A1
113998,I-A1
113999,B-A2
114000,I-A2
114001,I-A2
114002,O
114003,B-A0
114004,I-A0
114005,B-AM-ADV
114006,O
114007,O
114008,B-V
114009,B-A1
114010,I-A1
114011,I-A1
114012,I-A1
114013,I-A1
114014,I-A1
114015,I-A1
114016,I-A1
114017,I-A1
114018,I-A1
114019,I-A1
114020,I-A1
114021,I-A1
114022,I-A1
114023,I-A1
114024,O
114025,B-A0
114026,I-A0
114027,I-A0
114028,I-A0
114029,I-A0
114030,I-A0
114031,I-A0
114032,I-A0
114033,I-A0
114034,I-A0
114035,B-V
114036,B-A1
114037,I-A1
114038,I-A1
114039,I-A1
114040,I-A1
114041,I-A1
114042,I-A1
114043,I-A1
114044,I-A1
114045,I-A1
114046,I-A1
114047,I-A1
114048,I-A1
114049,O
114050,O
114051,O
114052,O
114053,B-A0
114054,I-A0
114055,I-A0
114056,I-A0
114057,I-A0
114058,B-V
114059,B-A1
114060,I-A1
114061,B-A2
114062,I-A2
114063,I-A2
114064,I-A2
114065,I-A2
114066,I-A2
114067,I-A2
114068,I-A2
114069,I-A2
114070,I-A2
114071,I-A2
114072,I-A2
114073,O
114074,B-A1
114075,I-A1
114076,I-A1
114077,I-A1
114078,I-A1
114079,I-A1
114080,I-A1
114081,I-A1
114082,I-A1
114083,I-A1
114084,O
114085,B-V
114086,O
114087,B-AM-DIS
114088,O
114089,B-V
114090,B-A1
114091,I-A1
114092,O
114093,B-A1
114094,I-A1
114095,I-A1
114096,B-V
114097,B-A2
114098,I-A2
114099,I-A2
114100,I-A2
114101,I-A2
114102,I-A2
114103,I-A2
114104,I-A2
114105,I-A2
114106,O
114107,B-A0
114108,I-A0
114109,I-A0
114110,I-A0
114111,I-A0
114112,I-A0
114113,I-A0
114114,I-A0
114115,I-A0
114116,I-A0
114117,I-A0
114118,I-A0
114119,I-A0
114120,B-V
114121,B-A1
114122,I-A1
114123,I-A1
114124,I-A1
114125,I-A1
114126,I-A1
114127,I-A1
114128,I-A1
114129,O
114130,O
114131,O
114132,O
114133,O
114134,O
114135,O
114136,O
114137,O
114138,O
114139,O
114140,O
114141,O
114142,O
114143,O
114144,O
114145,O
114146,O
114147,O
114148,O
114149,O
114150,O
114151,B-A0
114152,I-A0
114153,I-A0
114154,I-A0
114155,I-A0
114156,I-A0
114157,I-A0
114158,I-A0
114159,I-A0
114160,I-A0
114161,I-A0
114162,I-A0
114163,I-A0
114164,O
114165,O
114166,O
114167,O
114168,O
114169,O
114170,O
114171,O
114172,O
114173,O
114174,B-V
114175,B-A1
114176,I-A1
114177,I-A1
114178,I-A1
114179,I-A1
114180,I-A1
114181,I-A1
114182,I-A1
114183,I-A1
114184,I-A1
114185,I-A1
114186,I-A1
114187,I-A1
114188,I-A1
114189,I-A1
114190,I-A1
114191,I-A1
114192,I-A1
114193,I-A1
114194,O
114195,O
114196,O
114197,O
114198,O
114199,O
114200,O
114201,O
114202,O
114203,O
114204,O
114205,O
114206,O
114207,O
114208,O
114209,O
114210,O
114211,O
114212,O
114213,O
114214,O
114215,O
114216,O
114217,O
114218,O
114219,O
114220,O
114221,O
114222,O
114223,O
114224,B-A0
114225,B-V
114226,B-A1
114227,I-A1
114228,I-A1
114229,I-A1
114230,I-A1
114231,B-A2
114232,I-A2
114233,I-A2
114234,I-A2
114235,I-A2
114236,I-A2
114237,I-A2
114238,O
114239,O
114240,O
114241,O
114242,O
114243,O
114244,B-A0
114245,I-A0
114246,B-AM-ADV
114247,O
114248,B-V
114249,O
114250,B-A1
114251,I-A1
114252,I-A1
114253,I-A1
114254,I-A1
114255,O
114256,B-A0
114257,B-V
114258,B-A1
114259,I-A1
114260,I-A1
114261,O
114262,B-A0
114263,B-V
114264,B-A1
114265,I-A1
114266,I-A1
114267,I-A1
114268,I-A1
114269,I-A1
114270,I-A1
114271,I-A1
114272,I-A1
114273,I-A1
114274,I-A1
114275,I-A1
114276,O
114277,O
114278,O
114279,O
114280,O
114281,O
114282,O
114283,O
114284,O
114285,O
114286,B-V
114287,B-A1
114288,I-A1
114289,I-A1
114290,I-A1
114291,O
114292,B-AM-NEG
114293,O
114294,B-V
114295,B-A1
114296,I-A1
114297,I-A1
114298,I-A1
114299,I-A1
114300,I-A1
114301,I-A1
114302,I-A1
114303,O
114304,O
114305,O
114306,O
114307,O
114308,B-A0
114309,I-A0
114310,I-A0
114311,B-V
114312,B-A1
114313,I-A1
114314,I-A1
114315,O
114316,B-A1
114317,I-A1
114318,I-A1
114319,I-A1
114320,I-A1
114321,I-A1
114322,I-A1
114323,I-A1
114324,I-A1
114325,I-A1
114326,I-A1
114327,I-A1
114328,I-A1
114329,B-V
114330,B-A2
114331,I-A2
114332,I-A2
114333,I-A2
114334,I-A2
114335,I-A2
114336,I-A2
114337,I-A2
114338,I-A2
114339,I-A2
114340,O
114341,O
114342,O
114343,O
114344,O
114345,O
114346,O
114347,O
114348,O
114349,O
114350,O
114351,O
114352,O
114353,O
114354,O
114355,O
114356,O
114357,O
114358,O
114359,O
114360,O
114361,O
114362,O
114363,O
114364,O
114365,B-A0
114366,I-A0
114367,I-A0
114368,I-A0
114369,I-A0
114370,I-A0
114371,I-A0
114372,I-A0
114373,I-A0
114374,I-A0
114375,I-A0
114376,I-A0
114377,I-A0
114378,O
114379,O
114380,O
114381,O
114382,O
114383,O
114384,O
114385,O
114386,O
114387,O
114388,O
114389,O
114390,O
114391,O
114392,O
114393,O
114394,O
114395,B-V
114396,B-A1
114397,I-A1
114398,I-A1
114399,I-A1
114400,I-A1
114401,O
114402,B-AM-TMP
114403,I-AM-TMP
114404,I-AM-TMP
114405,I-AM-TMP
114406,I-AM-TMP
114407,I-AM-TMP
114408,I-AM-TMP
114409,I-AM-TMP
114410,I-AM-TMP
114411,I-AM-TMP
114412,I-AM-TMP
114413,O
114414,O
114415,O
114416,O
114417,O
114418,O
114419,O
114420,O
114421,O
114422,O
114423,O
114424,O
114425,O
114426,O
114427,O
114428,O
114429,O
114430,O
114431,O
114432,O
