INDEX,ID,S,P,P_S,FORM,LEMMA,GPOS,MORF,DTREE,FUNC,CTREE,PRED,ARG,CTX_P+1,CTX_P+2,CTX_P+3,CTX_P-1,CTX_P-2,CTX_P-3,M_R,PRED_1,T
133394,18,3129,5536,0,favela,favela,N,F|S,16,P<,*,-,*,dois,homem,amarrar,Polícia_Civil,-,-,1,encontrar,AM-LOC
133395,19,3129,5536,0,Nova_Brasília,Nova_Brasília,PROP,F|S,18,N<,(NP*),-,*,dois,homem,amarrar,Polícia_Civil,-,-,1,encontrar,AM-LOC
133396,20,3129,5536,0,(,-,PU,-,18,PU,*,-,*,dois,homem,amarrar,Polícia_Civil,-,-,1,encontrar,AM-LOC
133397,21,3129,5536,0,zona,zona,N,F|S,18,N<PRED,(NP*,-,*,dois,homem,amarrar,Polícia_Civil,-,-,1,encontrar,AM-LOC
133398,22,3129,5536,0,norte,norte,ADJ,F|S,21,N<,(ADJP*)),-,*,dois,homem,amarrar,Polícia_Civil,-,-,1,encontrar,AM-LOC
133399,23,3129,5536,0,),-,PU,-,18,PU,*)))),-,*),dois,homem,amarrar,Polícia_Civil,-,-,1,encontrar,AM-LOC
133400,24,3129,5536,0,.,-,PU,-,2,PU,*),-,*,dois,homem,amarrar,Polícia_Civil,-,-,1,encontrar,*
133401,1,3130,5537,0,Mauro_Pereira,Mauro_Pereira,PROP,M|S,4,SUBJ,(FCL(CU(NP*),-,(A0*,ter,ser,sequestrar,Gilson_Paulino_dos_Santos,e,Mauro_Pereira,0,dizer,A0
133402,2,3130,5537,0,e,e,CONJ-C,-,1,CO,*,-,*,ter,ser,sequestrar,Gilson_Paulino_dos_Santos,e,Mauro_Pereira,0,dizer,A0
133403,3,3130,5537,0,Gilson_Paulino_dos_Santos,Gilson_Paulino_dos_Santos,PROP,M|S,1,CJT,(NP*)),-,*),ter,ser,sequestrar,Gilson_Paulino_dos_Santos,e,Mauro_Pereira,0,dizer,A0
133404,4,3130,5537,0,disseram,dizer,V-FIN,PS/MQP|3P|IND,0,STA,(VP*),dizer,(V*),ter,ser,sequestrar,Gilson_Paulino_dos_Santos,e,Mauro_Pereira,1,dizer,V
133405,5,3130,5537,0,ter,ter,V-INF,-,4,ACC,(ICL(VP*,-,(A1*,ter,ser,sequestrar,Gilson_Paulino_dos_Santos,e,Mauro_Pereira,1,dizer,A1
133406,6,3130,5537,0,sido,ser,V-PCP,-,5,AUX,*,-,*,ter,ser,sequestrar,Gilson_Paulino_dos_Santos,e,Mauro_Pereira,1,dizer,A1
133407,7,3130,5537,0,sequestrados,sequestrar,V-PCP,M|P,6,MV,*),-,*,ter,ser,sequestrar,Gilson_Paulino_dos_Santos,e,Mauro_Pereira,1,dizer,A1
133408,8,3130,5537,0,por,por,PRP,-,7,PASS,(PP*,-,*,ter,ser,sequestrar,Gilson_Paulino_dos_Santos,e,Mauro_Pereira,1,dizer,A1
133409,9,3130,5537,0,traficantes,traficante,N,M|P,8,P<,(NP*,-,*,ter,ser,sequestrar,Gilson_Paulino_dos_Santos,e,Mauro_Pereira,1,dizer,A1
133410,10,3130,5537,0,",",-,PU,-,9,PU,*,-,*,ter,ser,sequestrar,Gilson_Paulino_dos_Santos,e,Mauro_Pereira,1,dizer,A1
133411,11,3130,5537,0,que,que,PRON-INDP,M|P,13,SUBJ,(FCL(NP*),-,*,ter,ser,sequestrar,Gilson_Paulino_dos_Santos,e,Mauro_Pereira,1,dizer,A1
133412,12,3130,5537,0,os,eles,PRON-PERS,M|3P|ACC,14,ACC,(NP*),-,*,ter,ser,sequestrar,Gilson_Paulino_dos_Santos,e,Mauro_Pereira,1,dizer,A1
133413,13,3130,5537,0,teriam,ter,V-FIN,COND|3P,9,N<,(VP*,-,*,ter,ser,sequestrar,Gilson_Paulino_dos_Santos,e,Mauro_Pereira,1,dizer,A1
133414,14,3130,5537,0,confundido,confundir,V-PCP,-,13,MV,*),-,*,ter,ser,sequestrar,Gilson_Paulino_dos_Santos,e,Mauro_Pereira,1,dizer,A1
133415,15,3130,5537,0,com,com,PRP,-,14,PIV,(PP*,-,*,ter,ser,sequestrar,Gilson_Paulino_dos_Santos,e,Mauro_Pereira,1,dizer,A1
133416,16,3130,5537,0,policiais,policial,N,M|P,15,P<,(NP*)))))),-,*),ter,ser,sequestrar,Gilson_Paulino_dos_Santos,e,Mauro_Pereira,1,dizer,A1
133417,17,3130,5537,0,.,-,PU,-,4,PU,*),-,*,ter,ser,sequestrar,Gilson_Paulino_dos_Santos,e,Mauro_Pereira,1,dizer,*
133418,1,3130,5538,1,Mauro_Pereira,Mauro_Pereira,PROP,M|S,4,SUBJ,(FCL(CU(NP*),-,(A1*,por,traficante,-,ser,ter,dizer,0,sequestrar,A1
133419,2,3130,5538,1,e,e,CONJ-C,-,1,CO,*,-,*,por,traficante,-,ser,ter,dizer,0,sequestrar,A1
133420,3,3130,5538,1,Gilson_Paulino_dos_Santos,Gilson_Paulino_dos_Santos,PROP,M|S,1,CJT,(NP*)),-,*),por,traficante,-,ser,ter,dizer,0,sequestrar,A1
133421,4,3130,5538,1,disseram,dizer,V-FIN,PS/MQP|3P|IND,0,STA,(VP*),-,*,por,traficante,-,ser,ter,dizer,0,sequestrar,*
133422,5,3130,5538,1,ter,ter,V-INF,-,4,ACC,(ICL(VP*,-,*,por,traficante,-,ser,ter,dizer,0,sequestrar,*
133423,6,3130,5538,1,sido,ser,V-PCP,-,5,AUX,*,-,*,por,traficante,-,ser,ter,dizer,0,sequestrar,*
133424,7,3130,5538,1,sequestrados,sequestrar,V-PCP,M|P,6,MV,*),sequestrar,(V*),por,traficante,-,ser,ter,dizer,1,sequestrar,V
133425,8,3130,5538,1,por,por,PRP,-,7,PASS,(PP*,-,(A0*,por,traficante,-,ser,ter,dizer,1,sequestrar,A0
133426,9,3130,5538,1,traficantes,traficante,N,M|P,8,P<,(NP*,-,*,por,traficante,-,ser,ter,dizer,1,sequestrar,A0
133427,10,3130,5538,1,",",-,PU,-,9,PU,*,-,*,por,traficante,-,ser,ter,dizer,1,sequestrar,A0
133428,11,3130,5538,1,que,que,PRON-INDP,M|P,13,SUBJ,(FCL(NP*),-,*,por,traficante,-,ser,ter,dizer,1,sequestrar,A0
133429,12,3130,5538,1,os,eles,PRON-PERS,M|3P|ACC,14,ACC,(NP*),-,*,por,traficante,-,ser,ter,dizer,1,sequestrar,A0
133430,13,3130,5538,1,teriam,ter,V-FIN,COND|3P,9,N<,(VP*,-,*,por,traficante,-,ser,ter,dizer,1,sequestrar,A0
133431,14,3130,5538,1,confundido,confundir,V-PCP,-,13,MV,*),-,*,por,traficante,-,ser,ter,dizer,1,sequestrar,A0
133432,15,3130,5538,1,com,com,PRP,-,14,PIV,(PP*,-,*,por,traficante,-,ser,ter,dizer,1,sequestrar,A0
133433,16,3130,5538,1,policiais,policial,N,M|P,15,P<,(NP*)))))),-,*),por,traficante,-,ser,ter,dizer,1,sequestrar,A0
133434,17,3130,5538,1,.,-,PU,-,4,PU,*),-,*,por,traficante,-,ser,ter,dizer,1,sequestrar,*
133435,1,3130,5539,2,Mauro_Pereira,Mauro_Pereira,PROP,M|S,4,SUBJ,(FCL(CU(NP*),-,*,com,policial,-,ter,eles,que,0,confundir,*
133436,2,3130,5539,2,e,e,CONJ-C,-,1,CO,*,-,*,com,policial,-,ter,eles,que,0,confundir,*
133437,3,3130,5539,2,Gilson_Paulino_dos_Santos,Gilson_Paulino_dos_Santos,PROP,M|S,1,CJT,(NP*)),-,*,com,policial,-,ter,eles,que,0,confundir,*
133438,4,3130,5539,2,disseram,dizer,V-FIN,PS/MQP|3P|IND,0,STA,(VP*),-,*,com,policial,-,ter,eles,que,0,confundir,*
133439,5,3130,5539,2,ter,ter,V-INF,-,4,ACC,(ICL(VP*,-,*,com,policial,-,ter,eles,que,0,confundir,*
133440,6,3130,5539,2,sido,ser,V-PCP,-,5,AUX,*,-,*,com,policial,-,ter,eles,que,0,confundir,*
133441,7,3130,5539,2,sequestrados,sequestrar,V-PCP,M|P,6,MV,*),-,*,com,policial,-,ter,eles,que,0,confundir,*
133442,8,3130,5539,2,por,por,PRP,-,7,PASS,(PP*,-,*,com,policial,-,ter,eles,que,0,confundir,*
133443,9,3130,5539,2,traficantes,traficante,N,M|P,8,P<,(NP*,-,*,com,policial,-,ter,eles,que,0,confundir,*
133444,10,3130,5539,2,",",-,PU,-,9,PU,*,-,*,com,policial,-,ter,eles,que,0,confundir,*
133445,11,3130,5539,2,que,que,PRON-INDP,M|P,13,SUBJ,(FCL(NP*),-,(A1*),com,policial,-,ter,eles,que,0,confundir,A1
133446,12,3130,5539,2,os,eles,PRON-PERS,M|3P|ACC,14,ACC,(NP*),-,(A2*),com,policial,-,ter,eles,que,0,confundir,A2
133447,13,3130,5539,2,teriam,ter,V-FIN,COND|3P,9,N<,(VP*,-,*,com,policial,-,ter,eles,que,0,confundir,*
133448,14,3130,5539,2,confundido,confundir,V-PCP,-,13,MV,*),confundir,(V*),com,policial,-,ter,eles,que,1,confundir,V
133449,15,3130,5539,2,com,com,PRP,-,14,PIV,(PP*,-,(A3*,com,policial,-,ter,eles,que,1,confundir,A3
133450,16,3130,5539,2,policiais,policial,N,M|P,15,P<,(NP*)))))),-,*),com,policial,-,ter,eles,que,1,confundir,A3
133451,17,3130,5539,2,.,-,PU,-,4,PU,*),-,*,com,policial,-,ter,eles,que,1,confundir,*
133452,1,3131,5540,0,Fiscais,fiscal,N,M|P,2,SUBJ,(FCL(NP*),-,(A1*),a,tiro,em,ser,fiscal,-,0,receber,A1
133453,2,3131,5540,0,são,ser,V-FIN,PR|3P|IND,0,STA,(VP*,-,*,a,tiro,em,ser,fiscal,-,0,receber,*
133454,3,3131,5540,0,recebidos,receber,V-PCP,M|P,2,MV,*),receber,(V*),a,tiro,em,ser,fiscal,-,1,receber,V
133455,4,3131,5540,0,a,a,PRP,-,3,ADVL,(PP*,-,(AM-MNR*,a,tiro,em,ser,fiscal,-,1,receber,AM-MNR
133456,5,3131,5540,0,tiros,tiro,N,M|P,4,P<,(NP*)),-,*),a,tiro,em,ser,fiscal,-,1,receber,AM-MNR
133457,6,3131,5540,0,em,em,PRP,-,3,ADVL,(PP*,-,(AM-LOC*,a,tiro,em,ser,fiscal,-,1,receber,AM-LOC
133458,7,3131,5540,0,favela,favela,N,F|S,6,P<,(NP*,-,*,a,tiro,em,ser,fiscal,-,1,receber,AM-LOC
133459,8,3131,5540,0,de,de,PRP,-,7,N<,(PP*,-,*,a,tiro,em,ser,fiscal,-,1,receber,AM-LOC
133460,9,3131,5540,0,o,o,ART,M|S,10,>N,(NP*,-,*,a,tiro,em,ser,fiscal,-,1,receber,AM-LOC
133461,10,3131,5540,0,Rio,Rio,PROP,M|S,8,P<,*))))),-,*),a,tiro,em,ser,fiscal,-,1,receber,AM-LOC
133462,1,3132,5541,0,Fiscais,fiscal,N,M|P,10,SUBJ,(FCL(CU(NP*,-,(A1*,a,tiro,ontem,ser,Batalhão_de_Choque,o,0,receber,A1
133463,2,3132,5541,0,de,de,PRP,-,1,N<,(PP*,-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,0,receber,A1
133464,3,3132,5541,0,o,o,ART,M|S,4,>N,(NP*,-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,0,receber,A1
133465,4,3132,5541,0,Tribunal_Regional_Eleitoral,Tribunal_Regional_Eleitoral,PROP,M|S,2,P<,*))),-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,0,receber,A1
133466,5,3132,5541,0,e,e,CONJ-C,-,1,CO,*,-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,0,receber,A1
133467,6,3132,5541,0,PMs,PMs,PROP,M|S,1,CJT,(NP*,-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,0,receber,A1
133468,7,3132,5541,0,de,de,PRP,-,6,N<,(PP*,-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,0,receber,A1
133469,8,3132,5541,0,o,o,ART,M|S,9,>N,(NP*,-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,0,receber,A1
133470,9,3132,5541,0,Batalhão_de_Choque,Batalhão_de_Choque,PROP,M|S,7,P<,*)))),-,*),a,tiro,ontem,ser,Batalhão_de_Choque,o,0,receber,A1
133471,10,3132,5541,0,foram,ser,V-FIN,PS/MQP|3P|IND,0,STA,(VP*,-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,0,receber,*
133472,11,3132,5541,0,recebidos,receber,V-PCP,M|P,10,MV,*),receber,(V*),a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,V
133473,12,3132,5541,0,a,a,PRP,-,11,ADVL,(PP*,-,(AM-MNR*,a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,AM-MNR
133474,13,3132,5541,0,tiros,tiro,N,M|P,12,P<,(NP*)),-,*),a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,AM-MNR
133475,14,3132,5541,0,ontem,ontem,ADV,-,11,ADVL,(ADVP*),-,(AM-TMP*),a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,AM-TMP
133476,15,3132,5541,0,a,a,PRP,-,11,ADVL,(PP*,-,(AM-TMP*,a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,AM-TMP
133477,16,3132,5541,0,a,o,ART,F|S,17,>N,(NP*,-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,AM-TMP
133478,17,3132,5541,0,tarde,tarde,N,F|S,15,P<,*)),-,*),a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,AM-TMP
133479,18,3132,5541,0,em,em,PRP,-,11,ADVL,(PP*,-,(AM-LOC*,a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,AM-LOC
133480,19,3132,5541,0,a,o,ART,F|S,20,>N,(NP*,-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,AM-LOC
133481,20,3132,5541,0,Vila_do_João,Vila_do_João,PROP,M|S,18,P<,*,-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,AM-LOC
133482,21,3132,5541,0,",",-,PU,-,20,PU,*,-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,AM-LOC
133483,22,3132,5541,0,Manguinhos,Manguinhos,PROP,M|P,20,N<PRED,(NP*,-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,AM-LOC
133484,23,3132,5541,0,(,-,PU,-,22,PU,*,-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,AM-LOC
133485,24,3132,5541,0,zona,zona,N,F|S,22,N<PRED,(NP*,-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,AM-LOC
133486,25,3132,5541,0,norte,norte,ADJ,F|S,24,N<,(ADJP*),-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,AM-LOC
133487,26,3132,5541,0,de,de,PRP,-,24,N<,(PP*,-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,AM-LOC
133488,27,3132,5541,0,o,o,ART,M|S,28,>N,(NP*,-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,AM-LOC
133489,28,3132,5541,0,Rio,Rio,PROP,M|S,26,P<,*))),-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,AM-LOC
133490,29,3132,5541,0,),-,PU,-,22,PU,*))),-,*),a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,AM-LOC
133491,30,3132,5541,0,.,-,PU,-,10,PU,*),-,*,a,tiro,ontem,ser,Batalhão_de_Choque,o,1,receber,*
133492,1,3133,5542,0,Em,em,PRP,-,5,ADVL,(FCL(PP*,-,(AM-LOC*,Adriano_Herculano_da_Silva,-,18,-,tiroteio,o,0,morrer,AM-LOC
133493,2,3133,5542,0,o,o,ART,M|S,3,>N,(NP*,-,*,Adriano_Herculano_da_Silva,-,18,-,tiroteio,o,0,morrer,AM-LOC
133494,3,3133,5542,0,tiroteio,tiroteio,N,M|S,1,P<,*)),-,*),Adriano_Herculano_da_Silva,-,18,-,tiroteio,o,0,morrer,AM-LOC
133495,4,3133,5542,0,",",-,PU,-,5,PU,*,-,*,Adriano_Herculano_da_Silva,-,18,-,tiroteio,o,0,morrer,*
133496,5,3133,5542,0,morreu,morrer,V-FIN,PS|3S|IND,0,STA,(VP*),morrer,(V*),Adriano_Herculano_da_Silva,-,18,-,tiroteio,o,1,morrer,V
133497,6,3133,5542,0,Adriano_Herculano_da_Silva,Adriano_Herculano_da_Silva,PROP,M|S,5,SUBJ,(NP*,-,(A1*,Adriano_Herculano_da_Silva,-,18,-,tiroteio,o,1,morrer,A1
133498,7,3133,5542,0,",",-,PU,-,6,PU,*,-,*,Adriano_Herculano_da_Silva,-,18,-,tiroteio,o,1,morrer,A1
133499,8,3133,5542,0,18,18,NUM,M|P,6,N<PRED,(ADJP*)),-,*),Adriano_Herculano_da_Silva,-,18,-,tiroteio,o,1,morrer,A1
133500,9,3133,5542,0,.,-,PU,-,5,PU,*),-,*,Adriano_Herculano_da_Silva,-,18,-,tiroteio,o,1,morrer,*
133501,1,3134,5543,0,O,o,ART,M|S,2,>N,(FCL(NP*,-,(A1*,por,o,reverendo,ser,casamento,o,0,realizar,A1
133502,2,3134,5543,0,casamento,casamento,N,M|S,3,SUBJ,*),-,*),por,o,reverendo,ser,casamento,o,0,realizar,A1
133503,3,3134,5543,0,será,ser,V-FIN,FUT|3S|IND,0,STA,(VP*,-,*,por,o,reverendo,ser,casamento,o,0,realizar,*
133504,4,3134,5543,0,realizado,realizar,V-PCP,M|S,3,MV,*),realizar,(V*),por,o,reverendo,ser,casamento,o,1,realizar,V
133505,5,3134,5543,0,por,por,PRP,-,4,PASS,(PP*,-,(A0*,por,o,reverendo,ser,casamento,o,1,realizar,A0
133506,6,3134,5543,0,o,o,ART,M|S,7,>N,(NP*,-,*,por,o,reverendo,ser,casamento,o,1,realizar,A0
133507,7,3134,5543,0,reverendo,reverendo,N,M|S,5,P<,*,-,*,por,o,reverendo,ser,casamento,o,1,realizar,A0
133508,8,3134,5543,0,Onaldo_Pereira,Onaldo_Pereira,PROP,M|S,7,N<,(NP*),-,*,por,o,reverendo,ser,casamento,o,1,realizar,A0
133509,9,3134,5543,0,",",-,PU,-,7,PU,*,-,*,por,o,reverendo,ser,casamento,o,1,realizar,A0
133510,10,3134,5543,0,38,38,NUM,M|P,7,N<PRED,(ADJP*),-,*,por,o,reverendo,ser,casamento,o,1,realizar,A0
133511,11,3134,5543,0,",",-,PU,-,7,PU,*,-,*,por,o,reverendo,ser,casamento,o,1,realizar,A0
133512,12,3134,5543,0,ordenado,ordenar,V-PCP,M|S,7,N<PRED,(ICL(VP*),-,*,por,o,reverendo,ser,casamento,o,1,realizar,A0
133513,13,3134,5543,0,há,há,PRP,-,12,ADVL,(PP*,-,*,por,o,reverendo,ser,casamento,o,1,realizar,A0
133514,14,3134,5543,0,oito,oito,NUM,M|P,15,>N,(NP*,-,*,por,o,reverendo,ser,casamento,o,1,realizar,A0
133515,15,3134,5543,0,anos,ano,N,M|P,13,P<,*)),-,*,por,o,reverendo,ser,casamento,o,1,realizar,A0
133516,16,3134,5543,0,em,em,PRP,-,12,ADVL,(PP*,-,*,por,o,reverendo,ser,casamento,o,1,realizar,A0
133517,17,3134,5543,0,os,o,ART,M|P,18,>N,(NP*,-,*,por,o,reverendo,ser,casamento,o,1,realizar,A0
133518,18,3134,5543,0,Estados_Unidos,Estados_Unidos,PROP,M|P,16,P<,*))))),-,*),por,o,reverendo,ser,casamento,o,1,realizar,A0
133519,19,3134,5543,0,.,-,PU,-,3,PU,*),-,*,por,o,reverendo,ser,casamento,o,1,realizar,*
133520,1,3135,5544,0,O,o,ART,M|S,2,>N,(FCL(NP*,-,(A1*,responsável,em,o,pastor,o,-,0,ser,A1
133521,2,3135,5544,0,pastor,pastor,N,M|S,3,SUBJ,*),-,*),responsável,em,o,pastor,o,-,0,ser,A1
133522,3,3135,5544,0,é,ser,V-FIN,PR|3S|IND,0,STA,(VP*),ser,(V*),responsável,em,o,pastor,o,-,1,ser,V
133523,4,3135,5544,0,responsável,responsável,ADJ,M|S,3,SC,(NP-*),-,(A2*),responsável,em,o,pastor,o,-,1,ser,A2
133524,5,3135,5544,0,em,em,PRP,-,3,ADVL,(PP*,-,(AM-LOC*,responsável,em,o,pastor,o,-,1,ser,AM-LOC
133525,6,3135,5544,0,o,o,ART,M|S,7,>N,(NP*,-,*,responsável,em,o,pastor,o,-,1,ser,AM-LOC
133526,7,3135,5544,0,Brasil,Brasil,PROP,M|S,5,P<,*)),-,*),responsável,em,o,pastor,o,-,1,ser,AM-LOC
133527,8,3135,5544,0,por,por,PRP,-,4,A<,(-NP(PP*,-,*,responsável,em,o,pastor,o,-,1,ser,*
133528,9,3135,5544,0,a,o,ART,F|S,10,>N,(NP*,-,*,responsável,em,o,pastor,o,-,1,ser,*
133529,10,3135,5544,0,Comunidade_Pacifista_Cristã,Comunidade_Pacifista_Cristã,PROP,F|S,8,P<,*,-,*,responsável,em,o,pastor,o,-,1,ser,*
133530,11,3135,5544,0,",",-,PU,-,10,PU,*,-,*,responsável,em,o,pastor,o,-,1,ser,*
133531,12,3135,5544,0,fundada,fundar,V-PCP,F|S,10,N<PRED,(ICL(VP*),-,*,responsável,em,o,pastor,o,-,1,ser,*
133532,13,3135,5544,0,em,em,PRP,-,12,ADVL,(PP*,-,*,responsável,em,o,pastor,o,-,1,ser,*
133533,14,3135,5544,0,a,o,ART,F|S,15,>N,(NP*,-,*,responsável,em,o,pastor,o,-,1,ser,*
133534,15,3135,5544,0,Alemanha,Alemanha,PROP,F|S,13,P<,*)),-,*,responsável,em,o,pastor,o,-,1,ser,*
133535,16,3135,5544,0,em,em,PRP,-,12,ADVL,(PP*,-,*,responsável,em,o,pastor,o,-,1,ser,*
133536,17,3135,5544,0,1708,1708,NUM,M|P,16,P<,(ADJP*)))))),-,*,responsável,em,o,pastor,o,-,1,ser,*
133537,18,3135,5544,0,.,-,PU,-,3,PU,*),-,*,responsável,em,o,pastor,o,-,1,ser,*
133538,1,3136,5545,0,Feminino,feminino,N,M|S,2,SUBJ,(FCL(NP*),-,(A0*),Cuba,e,ficar,feminino,-,-,0,bater,A0
133539,2,3136,5545,0,bate,bater,V-FIN,PR|3S|IND,0,STA,(CU(X(VP*),bater,(V*),Cuba,e,ficar,feminino,-,-,1,bater,V
133540,3,3136,5545,0,Cuba,Cuba,PROP,F|S,2,ACC,(NP*)),-,(A1*),Cuba,e,ficar,feminino,-,-,1,bater,A1
133541,4,3136,5545,0,e,e,CONJ-C,-,2,CO,*,-,*,Cuba,e,ficar,feminino,-,-,1,bater,*
133542,5,3136,5545,0,fica,ficar,V-FIN,PR|3S|IND,2,CJT,(X(VP*),-,*,Cuba,e,ficar,feminino,-,-,1,bater,*
133543,6,3136,5545,0,com,com,PRP,-,5,SC,(PP*,-,*,Cuba,e,ficar,feminino,-,-,1,bater,*
133544,7,3136,5545,0,título,título,N,M|S,6,P<,(NP*,-,*,Cuba,e,ficar,feminino,-,-,1,bater,*
133545,8,3136,5545,0,em,em,PRP,-,7,N<,(PP*,-,*,Cuba,e,ficar,feminino,-,-,1,bater,*
133546,9,3136,5545,0,PE,PE,PROP,M|S,8,P<,(NP*))))))),-,*,Cuba,e,ficar,feminino,-,-,1,bater,*
133547,1,3136,5546,1,Feminino,feminino,N,M|S,2,SUBJ,(FCL(NP*),-,(A0*),com,título,em,e,Cuba,bater,0,ficar,A0
133548,2,3136,5546,1,bate,bater,V-FIN,PR|3S|IND,0,STA,(CU(X(VP*),-,*,com,título,em,e,Cuba,bater,0,ficar,*
133549,3,3136,5546,1,Cuba,Cuba,PROP,F|S,2,ACC,(NP*)),-,*,com,título,em,e,Cuba,bater,0,ficar,*
133550,4,3136,5546,1,e,e,CONJ-C,-,2,CO,*,-,*,com,título,em,e,Cuba,bater,0,ficar,*
133551,5,3136,5546,1,fica,ficar,V-FIN,PR|3S|IND,2,CJT,(X(VP*),ficar,(V*),com,título,em,e,Cuba,bater,1,ficar,V
133552,6,3136,5546,1,com,com,PRP,-,5,SC,(PP*,-,(A1*,com,título,em,e,Cuba,bater,1,ficar,A1
133553,7,3136,5546,1,título,título,N,M|S,6,P<,(NP*,-,*,com,título,em,e,Cuba,bater,1,ficar,A1
133554,8,3136,5546,1,em,em,PRP,-,7,N<,(PP*,-,*,com,título,em,e,Cuba,bater,1,ficar,A1
133555,9,3136,5546,1,PE,PE,PROP,M|S,8,P<,(NP*))))))),-,*),com,título,em,e,Cuba,bater,1,ficar,A1
133556,1,3137,5547,0,A,o,ART,F|S,2,>N,(FCL(NP*,-,(A1*,o,campeã,de,basquete,de,feminino,0,ser,A1
133557,2,3137,5547,0,seleção,seleção,N,F|S,7,SUBJ,*,-,*,o,campeã,de,basquete,de,feminino,0,ser,A1
133558,3,3137,5547,0,brasileira,brasileiro,ADJ,F|S,2,N<,(ADJP*),-,*,o,campeã,de,basquete,de,feminino,0,ser,A1
133559,4,3137,5547,0,feminina,feminino,ADJ,F|S,2,N<,(ADJP*),-,*,o,campeã,de,basquete,de,feminino,0,ser,A1
133560,5,3137,5547,0,de,de,PRP,-,2,N<,(PP*,-,*,o,campeã,de,basquete,de,feminino,0,ser,A1
133561,6,3137,5547,0,basquete,basquete,N,M|S,5,P<,(NP*))),-,*),o,campeã,de,basquete,de,feminino,0,ser,A1
133562,7,3137,5547,0,é,ser,V-FIN,PR|3S|IND,0,STA,(VP*),ser,(V*),o,campeã,de,basquete,de,feminino,1,ser,V
133563,8,3137,5547,0,a,o,ART,F|S,9,>N,(NP*,-,(A2*,o,campeã,de,basquete,de,feminino,1,ser,A2
133564,9,3137,5547,0,campeã,campeã,N,F|S,7,SC,*,-,*,o,campeã,de,basquete,de,feminino,1,ser,A2
133565,10,3137,5547,0,de,de,PRP,-,9,N<,(PP*,-,*,o,campeã,de,basquete,de,feminino,1,ser,A2
133566,11,3137,5547,0,o,o,ART,M|S,12,>N,(NP*,-,*,o,campeã,de,basquete,de,feminino,1,ser,A2
133567,12,3137,5547,0,Torneio_Internacional_de_Basquete,Torneio_Internacional_de_Basquete,PROP,M|S,10,P<,*,-,*,o,campeã,de,basquete,de,feminino,1,ser,A2
133568,13,3137,5547,0,",",-,PU,-,12,PU,*,-,*,o,campeã,de,basquete,de,feminino,1,ser,A2
133569,14,3137,5547,0,um,um,ART,M|S,15,>N,(CU(NP*,-,*,o,campeã,de,basquete,de,feminino,1,ser,A2
133570,15,3137,5547,0,quadrangular,quadrangular,N,M|S,12,N<PRED,*,-,*,o,campeã,de,basquete,de,feminino,1,ser,A2
133571,16,3137,5547,0,amistoso,amistoso,ADJ,M|S,15,N<,(ADJP*),-,*,o,campeã,de,basquete,de,feminino,1,ser,A2
133572,17,3137,5547,0,disputado,disputar,V-PCP,M|S,15,N<,(ICL(VP*),-,*,o,campeã,de,basquete,de,feminino,1,ser,A2
133573,18,3137,5547,0,em,em,PRP,-,17,ADVL,(PP*,-,*,o,campeã,de,basquete,de,feminino,1,ser,A2
133574,19,3137,5547,0,Recife,Recife,PROP,M|S,18,P<,(NP*,-,*,o,campeã,de,basquete,de,feminino,1,ser,A2
133575,20,3137,5547,0,(,-,PU,-,19,PU,*,-,*,o,campeã,de,basquete,de,feminino,1,ser,A2
133576,21,3137,5547,0,PE,PE,PROP,M|S,19,N<PRED,(NP*),-,*,o,campeã,de,basquete,de,feminino,1,ser,A2
133577,22,3137,5547,0,),-,PU,-,19,PU,*)))),-,*,o,campeã,de,basquete,de,feminino,1,ser,A2
133578,23,3137,5547,0,e,e,CONJ-C,-,15,CO,*,-,*,o,campeã,de,basquete,de,feminino,1,ser,A2
