,MARKER
111081,1
111082,1
111083,0
111084,1
111085,1
111086,1
111087,1
111088,1
111089,1
111090,1
111091,1
111092,1
111093,1
111094,1
111095,1
111096,1
111097,1
111098,1
111099,1
111100,1
111101,1
111102,0
111103,0
111104,0
111105,0
111106,0
111107,0
111108,0
111109,0
111110,0
111111,1
111112,1
111113,1
111114,1
111115,1
111116,1
111117,1
111118,1
111119,1
111120,1
111121,0
111122,0
111123,0
111124,0
111125,0
111126,0
111127,0
111128,0
111129,0
111130,0
111131,0
111132,0
111133,1
111134,1
111135,1
111136,1
111137,1
111138,1
111139,1
111140,0
111141,0
111142,0
111143,0
111144,0
111145,0
111146,1
111147,1
111148,1
111149,1
111150,1
111151,1
111152,1
111153,0
111154,0
111155,1
111156,1
111157,1
111158,1
111159,1
111160,1
111161,1
111162,1
111163,1
111164,1
111165,1
111166,1
111167,1
111168,1
111169,1
111170,1
111171,1
111172,1
111173,1
111174,1
111175,1
111176,1
111177,0
111178,0
111179,0
111180,0
111181,0
111182,0
111183,0
111184,0
111185,0
111186,0
111187,0
111188,0
111189,1
111190,1
111191,1
111192,1
111193,1
111194,1
111195,1
111196,1
111197,1
111198,1
111199,1
111200,1
111201,0
111202,0
111203,0
111204,0
111205,0
111206,0
111207,0
111208,0
111209,0
111210,0
111211,0
111212,0
111213,0
111214,0
111215,0
111216,0
111217,0
111218,0
111219,0
111220,0
111221,0
111222,0
111223,1
111224,1
111225,0
111226,0
111227,0
111228,0
111229,0
111230,0
111231,1
111232,1
111233,1
111234,1
111235,1
111236,1
111237,1
111238,0
111239,0
111240,0
111241,0
111242,0
111243,0
111244,0
111245,0
111246,0
111247,0
111248,0
111249,1
111250,1
111251,0
111252,0
111253,0
111254,1
111255,1
111256,1
111257,1
111258,1
111259,1
111260,1
111261,1
111262,1
111263,1
111264,1
111265,1
111266,0
111267,0
111268,0
111269,0
111270,0
111271,0
111272,0
111273,0
111274,0
111275,0
111276,0
111277,1
111278,1
111279,1
111280,1
111281,0
111282,1
111283,1
111284,1
111285,1
111286,1
111287,1
111288,1
111289,0
111290,0
111291,0
111292,1
111293,1
111294,1
111295,1
111296,1
111297,1
111298,1
111299,1
111300,1
111301,1
111302,1
111303,1
111304,1
111305,1
111306,1
111307,1
111308,1
111309,1
111310,1
111311,1
111312,0
111313,0
111314,0
111315,0
111316,0
111317,0
111318,0
111319,0
111320,0
111321,0
111322,0
111323,0
111324,0
111325,1
111326,1
111327,1
111328,1
111329,1
111330,1
111331,1
111332,1
111333,1
111334,1
111335,1
111336,1
111337,1
111338,0
111339,0
111340,0
111341,0
111342,0
111343,0
111344,0
111345,0
111346,0
111347,0
111348,0
111349,0
111350,0
111351,0
111352,0
111353,0
111354,0
111355,0
111356,0
111357,0
111358,1
111359,1
111360,1
111361,1
111362,1
111363,1
111364,0
111365,0
111366,1
111367,1
111368,1
111369,1
111370,1
111371,1
111372,1
111373,1
111374,1
111375,1
111376,1
111377,1
111378,1
111379,1
111380,0
111381,0
111382,0
111383,0
111384,1
111385,1
111386,1
111387,1
111388,1
111389,1
111390,1
111391,1
111392,1
111393,1
111394,1
111395,1
111396,1
111397,1
111398,1
111399,1
111400,1
111401,1
111402,0
111403,0
111404,0
111405,0
111406,0
111407,0
111408,0
111409,0
111410,0
111411,1
111412,1
111413,1
111414,1
111415,1
111416,1
111417,1
111418,1
111419,1
111420,1
111421,1
111422,1
111423,1
111424,0
111425,0
111426,0
111427,1
111428,1
111429,1
111430,1
111431,1
111432,0
111433,0
111434,0
111435,0
111436,0
111437,0
111438,0
111439,0
111440,0
111441,0
111442,1
111443,1
111444,1
111445,1
111446,1
111447,1
111448,1
111449,1
111450,1
111451,1
111452,1
111453,1
111454,1
111455,1
111456,1
111457,1
111458,1
111459,1
111460,1
111461,1
111462,1
111463,1
111464,1
111465,1
111466,0
111467,0
111468,0
111469,0
111470,0
111471,0
111472,0
111473,0
111474,0
111475,0
111476,0
111477,0
111478,0
111479,0
111480,0
111481,0
111482,0
111483,0
111484,0
111485,0
111486,1
111487,1
111488,1
111489,1
111490,1
111491,1
111492,1
111493,1
111494,1
111495,1
111496,1
111497,1
111498,1
111499,1
111500,0
111501,0
111502,0
111503,0
111504,0
111505,0
111506,0
111507,0
111508,0
111509,0
111510,0
111511,0
111512,0
111513,0
111514,0
111515,0
111516,0
111517,0
111518,0
111519,0
111520,0
111521,0
111522,0
111523,0
111524,0
111525,0
111526,0
111527,0
111528,0
111529,0
111530,0
111531,1
111532,1
111533,1
111534,0
111535,1
111536,1
111537,1
111538,1
111539,1
111540,1
111541,1
111542,1
111543,1
111544,1
111545,0
111546,0
111547,1
111548,1
111549,1
111550,1
111551,1
111552,1
111553,1
111554,1
111555,1
111556,1
111557,1
111558,1
111559,1
111560,1
111561,1
111562,1
111563,1
111564,1
111565,1
111566,1
111567,1
111568,1
111569,1
111570,1
111571,1
111572,1
111573,1
111574,1
111575,1
111576,1
111577,0
111578,0
111579,0
111580,0
111581,1
111582,1
111583,1
111584,1
111585,1
111586,1
111587,1
111588,1
111589,1
111590,1
111591,1
111592,1
111593,1
111594,1
111595,1
111596,1
111597,1
111598,1
111599,1
111600,1
111601,1
111602,1
111603,1
111604,1
111605,1
111606,1
111607,1
111608,1
111609,0
111610,0
111611,0
111612,0
111613,0
111614,1
111615,1
111616,1
111617,1
111618,1
111619,1
111620,1
111621,1
111622,1
111623,1
111624,1
111625,1
111626,1
111627,1
111628,1
111629,1
111630,1
111631,1
111632,1
111633,1
111634,1
111635,1
111636,1
111637,1
111638,1
111639,1
111640,1
111641,0
111642,0
111643,1
111644,1
111645,1
111646,1
111647,1
111648,1
111649,1
111650,1
111651,1
111652,1
111653,1
111654,1
111655,1
111656,1
111657,1
111658,1
111659,1
111660,1
111661,1
111662,1
111663,1
111664,1
111665,1
111666,1
111667,1
111668,1
111669,1
111670,1
111671,0
111672,0
111673,1
111674,1
111675,1
111676,1
111677,1
111678,1
111679,1
111680,1
111681,1
111682,1
111683,1
111684,0
111685,0
111686,0
111687,1
111688,1
111689,0
111690,0
111691,0
111692,1
111693,1
111694,1
111695,1
111696,1
111697,1
111698,1
111699,1
111700,0
111701,1
111702,1
111703,1
111704,1
111705,1
111706,1
111707,1
111708,1
111709,1
111710,1
111711,1
111712,1
111713,1
111714,0
111715,0
111716,0
111717,0
111718,0
111719,1
111720,1
111721,1
111722,1
111723,1
111724,1
111725,1
111726,1
111727,1
111728,0
111729,1
111730,1
111731,1
111732,1
111733,1
111734,1
111735,1
111736,1
111737,1
111738,1
111739,1
111740,1
111741,1
111742,1
111743,1
111744,1
111745,1
111746,1
111747,1
111748,1
111749,1
111750,1
111751,1
111752,1
111753,1
111754,1
111755,1
111756,0
111757,0
111758,0
111759,0
111760,0
111761,0
111762,0
111763,0
111764,0
111765,0
111766,1
111767,1
111768,1
111769,1
111770,1
111771,1
111772,1
111773,1
111774,1
111775,1
111776,1
111777,1
111778,1
111779,1
111780,1
111781,1
111782,1
111783,1
111784,0
111785,0
111786,0
111787,0
111788,0
111789,0
111790,0
111791,0
111792,0
111793,0
111794,0
111795,1
111796,1
111797,1
111798,1
111799,1
111800,1
111801,1
111802,1
111803,1
111804,1
111805,1
111806,0
111807,0
111808,0
111809,0
111810,0
111811,0
111812,0
111813,0
111814,0
111815,0
111816,0
111817,0
111818,0
111819,0
111820,0
111821,1
111822,1
111823,1
111824,1
111825,1
111826,1
111827,1
111828,0
111829,0
111830,0
111831,0
111832,0
111833,0
111834,0
111835,0
111836,1
111837,1
111838,1
111839,1
111840,1
111841,1
111842,1
111843,1
111844,1
111845,1
111846,1
111847,1
111848,1
111849,1
111850,1
111851,1
111852,1
111853,1
111854,1
111855,1
111856,1
111857,1
111858,1
111859,1
111860,1
111861,1
111862,1
111863,1
111864,1
111865,1
111866,1
111867,1
111868,1
111869,1
111870,1
111871,1
111872,1
111873,1
111874,1
111875,0
111876,0
111877,0
111878,0
111879,0
111880,0
111881,0
111882,0
111883,0
111884,0
111885,0
111886,0
111887,0
111888,0
111889,1
111890,1
111891,1
111892,1
111893,1
111894,1
111895,1
111896,1
111897,1
111898,1
111899,1
111900,1
111901,1
111902,1
111903,1
111904,1
111905,1
111906,1
111907,1
111908,1
111909,1
111910,1
111911,1
111912,1
111913,1
111914,1
111915,1
111916,1
111917,1
111918,1
111919,1
111920,1
111921,1
111922,0
111923,0
111924,0
111925,0
111926,0
111927,0
111928,0
111929,0
111930,0
111931,0
111932,0
111933,0
111934,0
111935,0
111936,0
111937,0
111938,0
111939,1
111940,1
111941,1
111942,1
111943,1
111944,1
111945,1
111946,1
111947,1
111948,1
111949,1
111950,1
111951,1
111952,1
111953,1
111954,1
111955,1
111956,1
111957,1
111958,1
111959,1
111960,1
111961,1
111962,1
111963,1
111964,1
111965,1
111966,1
111967,1
111968,1
111969,0
111970,0
111971,0
111972,0
111973,0
111974,0
111975,0
111976,1
111977,1
111978,1
111979,1
111980,1
111981,1
111982,1
111983,1
111984,0
111985,0
111986,0
111987,0
111988,0
111989,0
111990,1
111991,1
111992,1
111993,1
111994,1
111995,1
111996,1
111997,1
111998,0
111999,0
112000,0
112001,0
112002,0
112003,0
112004,0
112005,1
112006,1
112007,1
112008,1
112009,1
112010,1
112011,1
112012,0
112013,0
112014,0
112015,1
112016,1
112017,1
112018,1
112019,1
112020,1
112021,1
112022,1
112023,1
112024,1
112025,1
112026,1
112027,1
112028,1
112029,1
112030,1
112031,1
112032,1
112033,1
112034,1
112035,1
112036,1
112037,1
112038,1
112039,1
112040,1
112041,1
112042,1
112043,1
112044,1
112045,1
112046,1
112047,1
112048,1
112049,1
112050,1
112051,1
112052,1
112053,1
112054,1
112055,0
112056,0
112057,0
112058,0
112059,0
112060,1
112061,1
112062,1
112063,1
112064,1
112065,1
112066,1
112067,1
112068,1
112069,1
112070,1
112071,1
112072,1
112073,1
112074,1
112075,1
112076,1
112077,1
112078,1
112079,1
112080,1
112081,1
112082,1
112083,1
112084,1
112085,0
112086,0
112087,0
112088,0
112089,0
112090,0
112091,0
112092,0
112093,0
112094,0
112095,0
112096,0
112097,0
112098,0
112099,0
112100,0
112101,0
112102,0
112103,0
112104,0
112105,1
112106,1
112107,1
112108,1
112109,1
112110,1
112111,1
112112,1
112113,1
112114,1
112115,0
112116,1
112117,1
112118,1
112119,1
112120,1
112121,1
112122,1
112123,1
112124,1
112125,1
112126,1
112127,1
112128,1
112129,0
112130,1
112131,1
112132,1
112133,1
112134,1
112135,1
112136,1
112137,1
112138,1
112139,1
112140,1
112141,1
112142,1
112143,1
112144,1
112145,0
112146,0
112147,0
112148,0
112149,0
112150,1
112151,1
112152,1
112153,1
112154,1
112155,1
112156,1
112157,1
112158,1
112159,1
112160,1
112161,0
112162,0
112163,0
112164,0
112165,0
112166,0
112167,0
112168,0
112169,0
112170,1
112171,1
112172,1
112173,1
112174,1
112175,1
112176,1
112177,0
112178,0
112179,1
112180,1
112181,1
112182,1
112183,1
112184,1
112185,1
112186,0
112187,0
112188,0
112189,1
112190,1
112191,1
112192,1
112193,1
112194,1
112195,1
112196,1
112197,1
112198,1
112199,1
112200,1
112201,0
112202,0
112203,0
112204,0
112205,0
112206,1
112207,1
112208,0
112209,0
112210,1
112211,1
112212,1
112213,1
112214,1
112215,1
112216,1
112217,1
112218,1
112219,1
112220,1
112221,1
112222,0
112223,0
112224,0
112225,0
112226,0
112227,0
112228,0
112229,0
112230,0
112231,0
112232,0
112233,0
112234,1
112235,1
112236,1
112237,1
112238,1
112239,1
112240,1
112241,1
112242,1
112243,1
112244,1
112245,0
112246,0
112247,0
112248,0
112249,0
112250,0
112251,0
112252,1
112253,1
112254,1
112255,1
112256,1
112257,1
112258,1
112259,1
112260,0
112261,0
112262,0
112263,0
112264,0
112265,0
112266,0
112267,0
112268,0
112269,1
112270,1
112271,1
112272,1
112273,1
112274,1
112275,0
112276,0
112277,0
112278,0
112279,0
112280,1
112281,1
112282,1
112283,1
112284,1
112285,1
112286,1
112287,1
112288,1
112289,1
112290,1
112291,1
112292,1
112293,1
112294,1
112295,1
112296,1
112297,1
112298,1
112299,1
112300,1
112301,1
112302,1
112303,1
112304,1
112305,1
112306,1
112307,0
112308,0
112309,0
112310,0
112311,0
112312,0
112313,0
112314,0
112315,1
112316,1
112317,1
112318,1
112319,1
112320,1
112321,1
112322,1
112323,1
112324,1
112325,1
112326,1
112327,1
112328,1
112329,1
112330,1
112331,1
112332,1
112333,1
112334,1
112335,1
112336,1
112337,1
112338,1
112339,0
112340,0
112341,0
112342,0
112343,0
112344,0
112345,0
112346,0
112347,0
112348,0
112349,0
112350,0
112351,0
112352,0
112353,0
112354,1
112355,1
112356,1
112357,1
112358,1
112359,1
112360,1
112361,1
112362,1
112363,1
112364,1
112365,1
112366,1
112367,1
112368,1
112369,1
112370,1
112371,0
112372,0
112373,0
112374,0
112375,0
112376,0
112377,1
112378,1
112379,1
112380,1
112381,1
112382,1
112383,1
112384,0
112385,0
112386,0
112387,0
112388,0
112389,0
112390,0
112391,1
112392,1
112393,1
112394,1
112395,1
112396,1
112397,0
112398,1
112399,1
112400,1
112401,1
112402,1
112403,0
112404,1
112405,1
112406,1
112407,1
112408,1
112409,1
112410,1
112411,1
112412,1
112413,1
112414,1
112415,1
112416,0
112417,0
112418,0
112419,0
112420,0
112421,0
112422,0
112423,1
112424,1
112425,1
112426,1
112427,1
112428,1
112429,0
112430,0
112431,0
112432,0
112433,0
112434,0
112435,0
112436,0
112437,0
112438,0
112439,0
112440,1
112441,1
112442,0
112443,0
112444,1
112445,1
112446,1
112447,1
112448,1
112449,1
112450,1
112451,1
112452,1
112453,1
112454,1
112455,1
112456,1
112457,1
112458,0
112459,0
112460,1
112461,1
112462,1
112463,1
112464,1
112465,1
112466,1
112467,1
112468,1
112469,1
112470,1
112471,1
112472,1
112473,1
112474,1
112475,1
112476,1
112477,1
112478,1
112479,1
112480,1
112481,0
112482,0
112483,0
112484,0
112485,0
112486,0
112487,1
112488,1
112489,1
112490,1
112491,1
112492,1
112493,1
112494,1
112495,1
112496,1
112497,1
112498,1
112499,1
112500,1
112501,1
112502,1
112503,1
112504,0
112505,0
112506,0
112507,0
112508,0
112509,0
112510,0
112511,0
112512,0
112513,0
112514,0
112515,0
112516,0
112517,0
112518,1
112519,1
112520,1
112521,1
112522,1
112523,1
112524,1
112525,1
112526,1
112527,0
112528,0
112529,1
112530,1
112531,1
112532,1
112533,1
112534,0
112535,0
112536,0
112537,0
112538,0
112539,0
112540,0
112541,0
112542,1
112543,1
112544,1
112545,1
112546,1
112547,1
112548,1
112549,1
112550,1
112551,1
112552,1
112553,1
112554,1
112555,1
112556,1
112557,1
112558,1
112559,1
112560,1
112561,1
112562,1
112563,1
112564,1
112565,1
112566,1
112567,0
112568,0
112569,0
112570,0
112571,0
112572,0
112573,0
112574,0
112575,0
112576,0
112577,0
112578,0
112579,0
112580,0
112581,0
112582,0
112583,0
112584,0
112585,0
112586,0
112587,0
112588,0
112589,0
112590,0
112591,0
112592,0
112593,0
112594,0
112595,0
112596,0
112597,1
112598,1
112599,1
112600,0
112601,0
112602,0
112603,0
112604,0
112605,0
112606,0
112607,0
112608,0
112609,1
112610,1
112611,1
112612,1
112613,1
112614,1
112615,1
112616,1
112617,1
112618,0
112619,0
112620,0
112621,0
112622,0
112623,0
112624,0
112625,0
112626,1
112627,1
112628,1
112629,1
112630,1
112631,1
112632,1
112633,1
112634,1
112635,1
112636,1
112637,1
112638,1
112639,1
112640,0
112641,0
112642,0
112643,0
112644,0
112645,0
112646,0
112647,0
112648,0
112649,0
112650,0
112651,0
112652,0
112653,1
112654,1
112655,1
112656,1
112657,1
112658,1
112659,1
112660,1
112661,1
112662,0
112663,0
112664,0
112665,0
112666,0
112667,0
112668,0
112669,1
112670,1
112671,1
112672,1
112673,1
112674,1
112675,1
112676,1
112677,1
112678,1
112679,1
112680,1
112681,1
112682,1
112683,1
112684,1
112685,1
112686,1
112687,1
112688,1
112689,1
112690,1
112691,1
112692,1
112693,1
112694,1
112695,1
112696,1
112697,1
112698,1
112699,1
112700,1
112701,1
112702,1
112703,1
112704,1
112705,1
112706,0
112707,0
112708,0
112709,0
112710,0
112711,0
112712,0
112713,0
112714,0
112715,0
112716,0
112717,0
112718,0
112719,0
112720,0
112721,0
112722,0
112723,0
112724,0
112725,0
112726,0
112727,1
112728,1
112729,1
112730,1
112731,1
112732,1
112733,1
112734,1
112735,1
112736,1
112737,1
112738,1
112739,1
112740,1
112741,1
112742,1
112743,1
112744,1
112745,1
112746,1
112747,1
112748,1
112749,1
112750,0
112751,0
112752,0
112753,0
112754,1
112755,1
112756,1
112757,1
112758,1
112759,1
112760,1
112761,1
112762,1
112763,1
112764,1
112765,1
112766,1
112767,1
112768,1
112769,0
112770,0
112771,0
112772,0
112773,0
112774,0
112775,1
112776,1
112777,1
112778,1
112779,1
112780,1
112781,1
112782,1
112783,1
112784,1
112785,1
112786,1
112787,1
112788,0
112789,0
112790,0
112791,0
112792,0
112793,0
112794,0
112795,0
112796,0
112797,0
112798,0
112799,0
112800,1
112801,1
112802,1
112803,1
112804,1
112805,1
112806,1
112807,1
112808,1
112809,1
112810,1
112811,1
112812,1
112813,0
112814,0
112815,0
112816,0
112817,0
112818,0
112819,0
112820,0
112821,0
112822,0
112823,0
112824,1
112825,1
112826,1
112827,1
112828,1
112829,1
112830,1
112831,1
112832,1
112833,1
112834,1
112835,1
112836,1
112837,1
112838,1
112839,1
112840,1
112841,0
112842,0
112843,0
112844,0
112845,0
112846,0
112847,1
112848,1
112849,1
112850,1
112851,0
112852,0
112853,0
112854,0
112855,0
112856,0
112857,0
112858,0
112859,0
112860,0
112861,0
112862,0
112863,0
112864,0
112865,0
112866,1
112867,1
112868,1
112869,1
112870,1
112871,1
112872,1
112873,1
112874,1
112875,1
112876,0
112877,0
112878,0
112879,1
112880,1
112881,1
112882,1
112883,1
112884,1
112885,1
112886,1
112887,0
112888,0
112889,0
112890,1
112891,1
112892,1
112893,1
112894,1
112895,1
112896,1
112897,1
112898,1
112899,1
112900,0
112901,0
112902,1
112903,1
112904,1
112905,1
112906,1
112907,1
112908,1
112909,1
112910,1
112911,1
112912,1
112913,1
112914,1
112915,1
112916,1
112917,1
112918,1
112919,1
112920,1
112921,1
112922,1
112923,1
112924,1
112925,1
112926,1
112927,1
112928,1
112929,1
112930,0
112931,0
112932,0
112933,0
112934,0
112935,0
112936,0
112937,0
112938,0
112939,0
112940,0
112941,0
112942,0
112943,0
112944,0
112945,0
112946,0
112947,0
112948,0
112949,0
112950,0
112951,0
112952,0
112953,0
112954,0
112955,0
112956,1
112957,1
112958,1
112959,1
112960,0
112961,0
112962,0
112963,0
112964,1
112965,1
112966,1
112967,1
112968,1
112969,1
112970,1
112971,1
112972,1
112973,1
112974,1
112975,1
112976,1
112977,1
112978,1
112979,1
112980,1
112981,1
112982,1
112983,1
112984,1
112985,1
112986,1
112987,1
112988,1
112989,0
112990,0
112991,0
112992,0
112993,0
112994,0
112995,0
112996,0
112997,0
112998,0
112999,0
113000,0
113001,0
113002,0
113003,0
113004,0
113005,0
113006,0
113007,1
113008,1
113009,1
113010,1
113011,1
113012,1
113013,1
113014,1
113015,1
113016,1
113017,1
113018,0
113019,0
113020,0
113021,0
113022,0
113023,0
113024,0
113025,1
113026,1
113027,1
113028,1
113029,1
113030,1
113031,1
113032,1
113033,1
113034,1
113035,1
113036,1
113037,1
113038,1
113039,0
113040,0
113041,0
113042,0
113043,0
113044,0
113045,0
113046,0
113047,0
113048,0
113049,0
113050,1
113051,1
113052,1
113053,1
113054,1
113055,1
113056,1
113057,1
113058,1
113059,1
113060,1
113061,1
113062,1
113063,1
113064,1
113065,1
113066,0
113067,0
113068,0
113069,0
113070,0
113071,0
113072,0
113073,0
113074,0
113075,0
113076,0
113077,0
113078,0
113079,0
113080,0
113081,0
113082,0
113083,0
113084,0
113085,0
113086,0
113087,0
113088,0
113089,0
113090,1
113091,1
113092,1
113093,0
113094,0
113095,0
113096,0
113097,0
113098,0
113099,0
113100,0
113101,0
113102,1
113103,1
113104,1
113105,1
113106,1
113107,1
113108,1
113109,1
113110,1
113111,1
113112,1
113113,1
113114,1
113115,1
113116,1
113117,1
113118,1
113119,1
113120,1
113121,1
113122,1
113123,1
113124,1
113125,1
113126,1
113127,0
113128,0
113129,0
113130,0
113131,0
113132,0
113133,0
113134,0
113135,0
113136,0
113137,0
113138,0
113139,0
113140,0
113141,0
113142,0
113143,0
113144,0
113145,0
113146,0
113147,1
113148,1
113149,1
113150,1
113151,1
113152,1
113153,1
113154,1
113155,1
113156,1
113157,1
113158,1
113159,1
113160,1
113161,0
113162,0
113163,0
113164,0
113165,0
113166,0
113167,0
113168,0
113169,0
113170,0
113171,0
113172,0
113173,0
113174,0
113175,0
113176,0
113177,0
113178,0
113179,0
113180,0
113181,0
113182,0
113183,0
113184,0
113185,0
113186,0
113187,0
113188,1
113189,1
113190,1
113191,1
113192,1
113193,1
113194,1
113195,0
113196,0
113197,0
113198,0
113199,0
113200,0
113201,0
113202,0
113203,0
113204,0
113205,0
113206,0
113207,0
113208,0
113209,0
113210,0
113211,0
113212,0
113213,1
113214,1
113215,1
113216,1
113217,1
113218,1
113219,1
113220,1
113221,1
113222,0
113223,0
113224,0
113225,0
113226,0
113227,0
113228,0
113229,0
113230,0
113231,0
113232,1
113233,1
113234,0
113235,0
113236,0
113237,0
113238,0
113239,0
113240,0
113241,0
113242,0
113243,1
113244,1
113245,1
113246,1
113247,1
113248,1
113249,1
113250,1
113251,0
113252,0
113253,0
113254,0
113255,0
113256,0
113257,0
113258,0
113259,0
113260,0
113261,0
113262,0
113263,0
113264,1
113265,1
113266,1
113267,1
113268,0
113269,1
113270,1
113271,1
113272,1
113273,1
113274,1
113275,1
113276,0
113277,0
113278,0
113279,0
113280,0
113281,1
113282,1
113283,1
113284,1
113285,1
113286,1
113287,1
113288,1
113289,1
113290,1
113291,1
113292,1
113293,1
113294,1
113295,1
113296,1
113297,1
113298,0
113299,0
113300,0
113301,0
113302,0
113303,0
113304,0
113305,0
113306,0
113307,0
113308,1
113309,1
113310,1
113311,1
113312,1
113313,1
113314,1
113315,1
113316,1
113317,1
113318,1
113319,1
113320,1
113321,1
113322,1
113323,0
113324,0
113325,0
113326,0
113327,0
113328,0
113329,0
113330,0
113331,1
113332,1
113333,1
113334,1
113335,1
113336,1
113337,1
113338,1
113339,1
113340,1
113341,1
113342,1
113343,1
113344,1
113345,1
113346,1
113347,0
113348,0
113349,0
113350,0
113351,0
113352,0
113353,0
113354,0
113355,0
113356,0
113357,0
113358,1
113359,1
113360,0
113361,0
113362,1
113363,1
113364,1
113365,1
113366,0
113367,0
113368,0
113369,1
113370,1
113371,1
113372,1
113373,1
113374,1
113375,1
113376,1
113377,1
113378,1
113379,1
113380,0
113381,0
113382,0
113383,0
113384,0
113385,0
113386,0
113387,0
113388,0
113389,0
113390,0
113391,0
113392,0
113393,1
113394,1
113395,1
113396,1
113397,1
113398,1
113399,1
113400,1
113401,1
113402,1
113403,1
113404,1
113405,1
113406,1
113407,1
113408,1
113409,1
113410,1
113411,1
113412,1
113413,1
113414,1
113415,1
113416,1
113417,1
113418,1
113419,1
113420,1
113421,1
113422,1
113423,1
113424,0
113425,0
113426,0
113427,0
113428,0
113429,0
113430,0
113431,0
113432,0
113433,0
113434,0
113435,0
113436,0
113437,0
113438,0
113439,0
113440,0
113441,0
113442,0
113443,0
113444,0
113445,0
113446,0
113447,1
113448,1
113449,1
113450,1
113451,1
113452,1
113453,1
113454,1
113455,1
113456,1
113457,1
113458,1
113459,1
113460,1
113461,1
113462,1
113463,1
113464,1
113465,1
113466,1
113467,1
113468,0
113469,0
113470,0
113471,0
113472,0
113473,0
113474,0
113475,0
113476,0
113477,0
113478,0
113479,0
113480,0
113481,0
113482,0
113483,0
113484,0
113485,0
113486,0
113487,0
113488,0
113489,0
113490,0
113491,0
113492,0
113493,0
113494,0
113495,0
113496,0
113497,0
113498,1
113499,1
113500,1
113501,1
113502,1
113503,1
113504,1
113505,1
113506,1
113507,1
113508,1
113509,1
113510,1
113511,1
113512,0
113513,0
113514,0
113515,0
113516,0
113517,0
113518,0
113519,0
113520,0
113521,1
113522,1
113523,1
113524,1
113525,1
113526,1
113527,1
113528,1
113529,0
113530,1
113531,1
113532,1
113533,1
113534,1
113535,0
113536,1
113537,1
113538,1
113539,1
113540,1
113541,1
113542,1
113543,1
113544,1
113545,1
113546,1
113547,1
113548,1
113549,1
113550,0
113551,0
113552,0
113553,0
113554,0
113555,0
113556,0
113557,0
113558,0
113559,1
113560,1
113561,1
113562,1
113563,1
113564,1
113565,0
113566,0
113567,1
113568,1
113569,1
113570,1
113571,1
113572,1
113573,1
113574,1
113575,1
113576,1
113577,0
113578,0
113579,0
113580,0
113581,0
113582,0
113583,0
113584,1
113585,1
113586,1
113587,1
113588,1
113589,0
113590,0
113591,0
113592,0
113593,0
113594,0
113595,0
113596,0
113597,0
113598,0
113599,0
113600,0
113601,0
113602,1
113603,1
113604,1
113605,1
113606,1
113607,1
113608,1
113609,1
113610,1
113611,1
113612,1
113613,1
113614,1
113615,1
113616,1
113617,1
113618,1
113619,1
113620,1
113621,1
113622,1
113623,1
113624,1
113625,1
113626,1
113627,1
113628,1
113629,1
113630,1
113631,1
113632,1
113633,1
113634,1
113635,1
113636,1
113637,1
113638,0
113639,0
113640,0
113641,0
113642,0
113643,0
113644,0
113645,0
113646,0
113647,0
113648,0
113649,0
113650,0
113651,0
113652,0
113653,0
113654,0
113655,0
113656,0
113657,0
113658,0
113659,0
113660,0
113661,0
113662,0
113663,0
113664,0
113665,0
113666,0
113667,0
113668,1
113669,1
113670,1
113671,1
113672,1
113673,1
113674,1
113675,1
113676,1
113677,1
113678,1
113679,1
113680,1
113681,1
113682,1
113683,1
113684,1
113685,1
113686,1
113687,0
113688,0
113689,0
113690,0
113691,0
113692,0
113693,0
113694,0
113695,0
113696,0
113697,0
113698,0
113699,0
113700,0
113701,0
113702,0
113703,0
113704,0
113705,0
113706,0
113707,0
113708,0
113709,0
113710,0
113711,0
113712,0
113713,0
113714,0
113715,0
113716,0
113717,0
113718,0
113719,0
113720,0
113721,0
113722,0
113723,0
113724,0
113725,0
113726,0
113727,0
113728,0
113729,0
113730,1
113731,1
113732,1
113733,1
113734,1
113735,1
113736,0
113737,0
113738,0
113739,0
113740,0
113741,0
113742,0
113743,0
113744,0
113745,0
113746,0
113747,0
113748,0
113749,0
113750,0
113751,0
113752,0
113753,0
113754,0
113755,0
113756,0
113757,0
113758,0
113759,0
113760,0
113761,0
113762,0
113763,0
113764,0
113765,0
113766,0
113767,0
113768,0
113769,0
113770,0
113771,0
113772,0
113773,0
113774,0
113775,0
113776,0
113777,0
113778,0
113779,0
113780,0
113781,1
113782,1
113783,1
113784,1
113785,0
113786,1
113787,1
113788,1
113789,1
113790,1
113791,1
113792,1
113793,1
113794,1
113795,1
113796,1
113797,1
113798,1
113799,1
113800,1
113801,1
113802,1
113803,1
113804,1
113805,1
113806,1
113807,1
113808,1
113809,1
113810,1
113811,1
113812,1
113813,1
113814,1
113815,1
113816,1
113817,1
113818,1
113819,1
113820,1
113821,1
113822,0
113823,0
113824,0
113825,0
113826,0
113827,0
113828,0
113829,0
113830,0
113831,0
113832,0
113833,0
113834,0
113835,0
113836,0
113837,0
113838,0
113839,0
113840,0
113841,0
113842,0
113843,0
113844,0
113845,0
113846,0
113847,0
113848,0
113849,0
113850,0
113851,1
113852,1
113853,1
113854,1
113855,1
113856,1
113857,1
113858,1
113859,0
113860,0
113861,0
113862,0
113863,1
113864,1
113865,1
113866,1
113867,1
113868,1
113869,1
113870,1
113871,1
113872,0
113873,0
113874,0
113875,1
113876,1
113877,1
113878,1
